source_dataset,title,category,brand,price,currency,description
datafiniti_electronic_products,Cooler Master - HAF X Ultimate Full-Tower Chassis - Black,Electronics,Cooler Master,199.99,USD,"Computers,Cases & Towers,Desktop Computer Cases auzcweqzzceaebdx,Computers & Accessories,Electronics,Computer Cases,Desktop Computer Cases fcqcczbsvuayatfcdcrewxbwerrfa,Computer Cards & Components,Desktop Computer Cases xwycbdtrcwywtcuyvacazbryeftcxscza,Computer Components,Computers & Tablets,Computer Cases xrawfrudeyyvfavzra,Desktop Computer Cases"
datafiniti_electronic_products,Cooler Master - HAF X Ultimate Full-Tower Chassis - Black,Electronics,Cooler Master,178.73,USD,"Computers,Cases & Towers,Desktop Computer Cases auzcweqzzceaebdx,Computers & Accessories,Electronics,Computer Cases,Desktop Computer Cases fcqcczbsvuayatfcdcrewxbwerrfa,Computer Cards & Components,Desktop Computer Cases xwycbdtrcwywtcuyvacazbryeftcxscza,Computer Components,Computers & Tablets,Computer Cases xrawfrudeyyvfavzra,Desktop Computer Cases"
datafiniti_electronic_products,Cooler Master - HAF X Ultimate Full-Tower Chassis - Black,Electronics,Cooler Master,192.25,USD,"Computers,Cases & Towers,Desktop Computer Cases auzcweqzzceaebdx,Computers & Accessories,Electronics,Computer Cases,Desktop Computer Cases fcqcczbsvuayatfcdcrewxbwerrfa,Computer Cards & Components,Desktop Computer Cases xwycbdtrcwywtcuyvacazbryeftcxscza,Computer Components,Computers & Tablets,Computer Cases xrawfrudeyyvfavzra,Desktop Computer Cases"
datafiniti_electronic_products,Cooler Master - HAF X Ultimate Full-Tower Chassis - Black,Electronics,Cooler Master,178.14,USD,"Computers,Cases & Towers,Desktop Computer Cases auzcweqzzceaebdx,Computers & Accessories,Electronics,Computer Cases,Desktop Computer Cases fcqcczbsvuayatfcdcrewxbwerrfa,Computer Cards & Components,Desktop Computer Cases xwycbdtrcwywtcuyvacazbryeftcxscza,Computer Components,Computers & Tablets,Computer Cases xrawfrudeyyvfavzra,Desktop Computer Cases"
datafiniti_electronic_products,Cooler Master - HAF X Ultimate Full-Tower Chassis - Black,Electronics,Cooler Master,175.5,USD,"Computers,Cases & Towers,Desktop Computer Cases auzcweqzzceaebdx,Computers & Accessories,Electronics,Computer Cases,Desktop Computer Cases fcqcczbsvuayatfcdcrewxbwerrfa,Computer Cards & Components,Desktop Computer Cases xwycbdtrcwywtcuyvacazbryeftcxscza,Computer Components,Computers & Tablets,Computer Cases xrawfrudeyyvfavzra,Desktop Computer Cases"
datafiniti_electronic_products,Cooler Master - HAF X Ultimate Full-Tower Chassis - Black,Electronics,Cooler Master,169.99,USD,"Computers,Cases & Towers,Desktop Computer Cases auzcweqzzceaebdx,Computers & Accessories,Electronics,Computer Cases,Desktop Computer Cases fcqcczbsvuayatfcdcrewxbwerrfa,Computer Cards & Components,Desktop Computer Cases xwycbdtrcwywtcuyvacazbryeftcxscza,Computer Components,Computers & Tablets,Computer Cases xrawfrudeyyvfavzra,Desktop Computer Cases"
datafiniti_electronic_products,Cooler Master - HAF X Ultimate Full-Tower Chassis - Black,Electronics,Cooler Master,188.99,USD,"Computers,Cases & Towers,Desktop Computer Cases auzcweqzzceaebdx,Computers & Accessories,Electronics,Computer Cases,Desktop Computer Cases fcqcczbsvuayatfcdcrewxbwerrfa,Computer Cards & Components,Desktop Computer Cases xwycbdtrcwywtcuyvacazbryeftcxscza,Computer Components,Computers & Tablets,Computer Cases xrawfrudeyyvfavzra,Desktop Computer Cases"
datafiniti_electronic_products,Cooler Master - HAF X Ultimate Full-Tower Chassis - Black,Electronics,Cooler Master,187.79,USD,"Computers,Cases & Towers,Desktop Computer Cases auzcweqzzceaebdx,Computers & Accessories,Electronics,Computer Cases,Desktop Computer Cases fcqcczbsvuayatfcdcrewxbwerrfa,Computer Cards & Components,Desktop Computer Cases xwycbdtrcwywtcuyvacazbryeftcxscza,Computer Components,Computers & Tablets,Computer Cases xrawfrudeyyvfavzra,Desktop Computer Cases"
datafiniti_electronic_products,Cooler Master - HAF X Ultimate Full-Tower Chassis - Black,Electronics,Cooler Master,169.89,USD,"Computers,Cases & Towers,Desktop Computer Cases auzcweqzzceaebdx,Computers & Accessories,Electronics,Computer Cases,Desktop Computer Cases fcqcczbsvuayatfcdcrewxbwerrfa,Computer Cards & Components,Desktop Computer Cases xwycbdtrcwywtcuyvacazbryeftcxscza,Computer Components,Computers & Tablets,Computer Cases xrawfrudeyyvfavzra,Desktop Computer Cases"
datafiniti_electronic_products,Cooler Master - HAF X Ultimate Full-Tower Chassis - Black,Electronics,Cooler Master,199.99,USD,"Computers,Cases & Towers,Desktop Computer Cases auzcweqzzceaebdx,Computers & Accessories,Electronics,Computer Cases,Desktop Computer Cases fcqcczbsvuayatfcdcrewxbwerrfa,Computer Cards & Components,Desktop Computer Cases xwycbdtrcwywtcuyvacazbryeftcxscza,Computer Components,Computers & Tablets,Computer Cases xrawfrudeyyvfavzra,Desktop Computer Cases"
datafiniti_electronic_products,Cooler Master - HAF X Ultimate Full-Tower Chassis - Black,Electronics,Cooler Master,199.99,USD,"Computers,Cases & Towers,Desktop Computer Cases auzcweqzzceaebdx,Computers & Accessories,Electronics,Computer Cases,Desktop Computer Cases fcqcczbsvuayatfcdcrewxbwerrfa,Computer Cards & Components,Desktop Computer Cases xwycbdtrcwywtcuyvacazbryeftcxscza,Computer Components,Computers & Tablets,Computer Cases xrawfrudeyyvfavzra,Desktop Computer Cases"
datafiniti_electronic_products,VPL-HW45ES Full HD Home Theater Projector (Black),Electronics,Sony,1898.995,USD,"Office,TVs & Electronics,TV, Video & Home Audio,Electronics Features,Computers & Accessories,Projectors & Presentation Equipment,Audio Visual Presentation,Home Theater Projectors,Electronics,TV & Home Theater,Televisions,Video Projectors,Office Technology,Consumer Electronics,Projectors,TV Accessories,Television & Video,Projectors & Screens"
datafiniti_electronic_products,VPL-HW45ES Full HD Home Theater Projector (Black),Electronics,Sony,1775.0,USD,"Office,TVs & Electronics,TV, Video & Home Audio,Electronics Features,Computers & Accessories,Projectors & Presentation Equipment,Audio Visual Presentation,Home Theater Projectors,Electronics,TV & Home Theater,Televisions,Video Projectors,Office Technology,Consumer Electronics,Projectors,TV Accessories,Television & Video,Projectors & Screens"
datafiniti_electronic_products,VPL-HW45ES Full HD Home Theater Projector (Black),Electronics,Sony,1799.98,USD,"Office,TVs & Electronics,TV, Video & Home Audio,Electronics Features,Computers & Accessories,Projectors & Presentation Equipment,Audio Visual Presentation,Home Theater Projectors,Electronics,TV & Home Theater,Televisions,Video Projectors,Office Technology,Consumer Electronics,Projectors,TV Accessories,Television & Video,Projectors & Screens"
datafiniti_electronic_products,VPL-HW45ES Full HD Home Theater Projector (Black),Electronics,Sony,1439.99,USD,"Office,TVs & Electronics,TV, Video & Home Audio,Electronics Features,Computers & Accessories,Projectors & Presentation Equipment,Audio Visual Presentation,Home Theater Projectors,Electronics,TV & Home Theater,Televisions,Video Projectors,Office Technology,Consumer Electronics,Projectors,TV Accessories,Television & Video,Projectors & Screens"
datafiniti_electronic_products,VPL-HW45ES Full HD Home Theater Projector (Black),Electronics,Sony,1999.98,USD,"Office,TVs & Electronics,TV, Video & Home Audio,Electronics Features,Computers & Accessories,Projectors & Presentation Equipment,Audio Visual Presentation,Home Theater Projectors,Electronics,TV & Home Theater,Televisions,Video Projectors,Office Technology,Consumer Electronics,Projectors,TV Accessories,Television & Video,Projectors & Screens"
datafiniti_electronic_products,VPL-HW45ES Full HD Home Theater Projector (Black),Electronics,Sony,1998.0,USD,"Office,TVs & Electronics,TV, Video & Home Audio,Electronics Features,Computers & Accessories,Projectors & Presentation Equipment,Audio Visual Presentation,Home Theater Projectors,Electronics,TV & Home Theater,Televisions,Video Projectors,Office Technology,Consumer Electronics,Projectors,TV Accessories,Television & Video,Projectors & Screens"
datafiniti_electronic_products,VPL-HW45ES Full HD Home Theater Projector (Black),Electronics,Sony,1669.99,USD,"Office,TVs & Electronics,TV, Video & Home Audio,Electronics Features,Computers & Accessories,Projectors & Presentation Equipment,Audio Visual Presentation,Home Theater Projectors,Electronics,TV & Home Theater,Televisions,Video Projectors,Office Technology,Consumer Electronics,Projectors,TV Accessories,Television & Video,Projectors & Screens"
datafiniti_electronic_products,VPL-HW45ES Full HD Home Theater Projector (Black),Electronics,Sony,1460.0,USD,"Office,TVs & Electronics,TV, Video & Home Audio,Electronics Features,Computers & Accessories,Projectors & Presentation Equipment,Audio Visual Presentation,Home Theater Projectors,Electronics,TV & Home Theater,Televisions,Video Projectors,Office Technology,Consumer Electronics,Projectors,TV Accessories,Television & Video,Projectors & Screens"
datafiniti_electronic_products,VPL-HW45ES Full HD Home Theater Projector (Black),Electronics,Sony,1445.0,USD,"Office,TVs & Electronics,TV, Video & Home Audio,Electronics Features,Computers & Accessories,Projectors & Presentation Equipment,Audio Visual Presentation,Home Theater Projectors,Electronics,TV & Home Theater,Televisions,Video Projectors,Office Technology,Consumer Electronics,Projectors,TV Accessories,Television & Video,Projectors & Screens"
datafiniti_electronic_products,VPL-HW45ES Full HD Home Theater Projector (Black),Electronics,Sony,1709.0,USD,"Office,TVs & Electronics,TV, Video & Home Audio,Electronics Features,Computers & Accessories,Projectors & Presentation Equipment,Audio Visual Presentation,Home Theater Projectors,Electronics,TV & Home Theater,Televisions,Video Projectors,Office Technology,Consumer Electronics,Projectors,TV Accessories,Television & Video,Projectors & Screens"
datafiniti_electronic_products,VPL-HW45ES Full HD Home Theater Projector (Black),Electronics,Sony,1699.98,USD,"Office,TVs & Electronics,TV, Video & Home Audio,Electronics Features,Computers & Accessories,Projectors & Presentation Equipment,Audio Visual Presentation,Home Theater Projectors,Electronics,TV & Home Theater,Televisions,Video Projectors,Office Technology,Consumer Electronics,Projectors,TV Accessories,Television & Video,Projectors & Screens"
datafiniti_electronic_products,VPL-HW45ES Full HD Home Theater Projector (Black),Electronics,Sony,1698.0,USD,"Office,TVs & Electronics,TV, Video & Home Audio,Electronics Features,Computers & Accessories,Projectors & Presentation Equipment,Audio Visual Presentation,Home Theater Projectors,Electronics,TV & Home Theater,Televisions,Video Projectors,Office Technology,Consumer Electronics,Projectors,TV Accessories,Television & Video,Projectors & Screens"
datafiniti_electronic_products,VPL-HW45ES Full HD Home Theater Projector (Black),Electronics,Sony,1833.995,USD,"Office,TVs & Electronics,TV, Video & Home Audio,Electronics Features,Computers & Accessories,Projectors & Presentation Equipment,Audio Visual Presentation,Home Theater Projectors,Electronics,TV & Home Theater,Televisions,Video Projectors,Office Technology,Consumer Electronics,Projectors,TV Accessories,Television & Video,Projectors & Screens"
datafiniti_electronic_products,VPL-HW45ES Full HD Home Theater Projector (Black),Electronics,Sony,1999.98,USD,"Office,TVs & Electronics,TV, Video & Home Audio,Electronics Features,Computers & Accessories,Projectors & Presentation Equipment,Audio Visual Presentation,Home Theater Projectors,Electronics,TV & Home Theater,Televisions,Video Projectors,Office Technology,Consumer Electronics,Projectors,TV Accessories,Television & Video,Projectors & Screens"
datafiniti_electronic_products,VPL-HW45ES Full HD Home Theater Projector (Black),Electronics,Sony,1799.99,USD,"Office,TVs & Electronics,TV, Video & Home Audio,Electronics Features,Computers & Accessories,Projectors & Presentation Equipment,Audio Visual Presentation,Home Theater Projectors,Electronics,TV & Home Theater,Televisions,Video Projectors,Office Technology,Consumer Electronics,Projectors,TV Accessories,Television & Video,Projectors & Screens"
datafiniti_electronic_products,VPL-HW45ES Full HD Home Theater Projector (Black),Electronics,Sony,1798.0,USD,"Office,TVs & Electronics,TV, Video & Home Audio,Electronics Features,Computers & Accessories,Projectors & Presentation Equipment,Audio Visual Presentation,Home Theater Projectors,Electronics,TV & Home Theater,Televisions,Video Projectors,Office Technology,Consumer Electronics,Projectors,TV Accessories,Television & Video,Projectors & Screens"
datafiniti_electronic_products,HP - Bluetooth Laser Mouse - Black,Electronics,PNY,29.99,USD,"Computers,Mice & Mice Pads,All Mice & Mice Pads,Computers & Accessories,Computer Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Joysticks,Electronics,Keyboards, Mice & Accessories,Input Devices,Mice Trackballs,Ergonomic Mice,Mice & Keyboards,Computers & Tablets,Mice"
datafiniti_electronic_products,HP - Bluetooth Laser Mouse - Black,Electronics,PNY,39.99,USD,"Computers,Mice & Mice Pads,All Mice & Mice Pads,Computers & Accessories,Computer Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Joysticks,Electronics,Keyboards, Mice & Accessories,Input Devices,Mice Trackballs,Ergonomic Mice,Mice & Keyboards,Computers & Tablets,Mice"
datafiniti_electronic_products,HP - Bluetooth Laser Mouse - Black,Electronics,PNY,22.06,USD,"Computers,Mice & Mice Pads,All Mice & Mice Pads,Computers & Accessories,Computer Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Joysticks,Electronics,Keyboards, Mice & Accessories,Input Devices,Mice Trackballs,Ergonomic Mice,Mice & Keyboards,Computers & Tablets,Mice"
datafiniti_electronic_products,"ELECTRIC100H Spectrum Motorized Projection Screen (49 x 87, 110V, 60Hz)",Electronics,Elite Screens,189.99,USD,"Office,Projectors & Presentation Equipment,Audio Visual Presentation,TV Stands, Mounts & Furniture,Electronics,Projector Mounts & Screens,Projector Screens,TV & Home Theater,Projection Screens,Home Electronics,Electric Screens (Wide Formats),Electric Screens (Wide Formats) rcrbftadsasbvtdtaddybarcyxyr,Office Technology,Projection Screens (by Type),Electric Screens (Wide Formats) uwbtftfwubccwsxattfswxaz,Projection Screens baesfadqwexxbctqsw,Television & Video,Projectors & Screens,Accessories & Supplies,Electrical"
datafiniti_electronic_products,"ELECTRIC100H Spectrum Motorized Projection Screen (49 x 87, 110V, 60Hz)",Electronics,Elite Screens,189.99,USD,"Office,Projectors & Presentation Equipment,Audio Visual Presentation,TV Stands, Mounts & Furniture,Electronics,Projector Mounts & Screens,Projector Screens,TV & Home Theater,Projection Screens,Home Electronics,Electric Screens (Wide Formats),Electric Screens (Wide Formats) rcrbftadsasbvtdtaddybarcyxyr,Office Technology,Projection Screens (by Type),Electric Screens (Wide Formats) uwbtftfwubccwsxattfswxaz,Projection Screens baesfadqwexxbctqsw,Television & Video,Projectors & Screens,Accessories & Supplies,Electrical"
datafiniti_electronic_products,"ELECTRIC100H Spectrum Motorized Projection Screen (49 x 87, 110V, 60Hz)",Electronics,Elite Screens,201.99,USD,"Office,Projectors & Presentation Equipment,Audio Visual Presentation,TV Stands, Mounts & Furniture,Electronics,Projector Mounts & Screens,Projector Screens,TV & Home Theater,Projection Screens,Home Electronics,Electric Screens (Wide Formats),Electric Screens (Wide Formats) rcrbftadsasbvtdtaddybarcyxyr,Office Technology,Projection Screens (by Type),Electric Screens (Wide Formats) uwbtftfwubccwsxattfswxaz,Projection Screens baesfadqwexxbctqsw,Television & Video,Projectors & Screens,Accessories & Supplies,Electrical"
datafiniti_electronic_products,"ELECTRIC100H Spectrum Motorized Projection Screen (49 x 87, 110V, 60Hz)",Electronics,Elite Screens,220.99,USD,"Office,Projectors & Presentation Equipment,Audio Visual Presentation,TV Stands, Mounts & Furniture,Electronics,Projector Mounts & Screens,Projector Screens,TV & Home Theater,Projection Screens,Home Electronics,Electric Screens (Wide Formats),Electric Screens (Wide Formats) rcrbftadsasbvtdtaddybarcyxyr,Office Technology,Projection Screens (by Type),Electric Screens (Wide Formats) uwbtftfwubccwsxattfswxaz,Projection Screens baesfadqwexxbctqsw,Television & Video,Projectors & Screens,Accessories & Supplies,Electrical"
datafiniti_electronic_products,"ELECTRIC100H Spectrum Motorized Projection Screen (49 x 87, 110V, 60Hz)",Electronics,Elite Screens,218.5,USD,"Office,Projectors & Presentation Equipment,Audio Visual Presentation,TV Stands, Mounts & Furniture,Electronics,Projector Mounts & Screens,Projector Screens,TV & Home Theater,Projection Screens,Home Electronics,Electric Screens (Wide Formats),Electric Screens (Wide Formats) rcrbftadsasbvtdtaddybarcyxyr,Office Technology,Projection Screens (by Type),Electric Screens (Wide Formats) uwbtftfwubccwsxattfswxaz,Projection Screens baesfadqwexxbctqsw,Television & Video,Projectors & Screens,Accessories & Supplies,Electrical"
